ts pkg_count pkg_ms core_count core_ms mhz4 mhz60
1789360357.423390039 43270 95352 417 894 815 802
1789360359.451051299 43270 95352 417 894 3776 800
1789360361.477226351 43270 95352 417 894 788 800
1789360363.499490268 43270 95352 417 894 3195 800
1789360365.529950307 43270 95352 417 894 799 800
1789360367.558148718 43270 95352 417 894 748 800
1789360369.586369387 43270 95352 417 894 800 800
1789360371.615963614 43270 95352 417 894 799 800
1789360373.643872803 43270 95352 417 894 1140 800
1789360375.671435712 43270 95352 417 894 2286 3165
1789360377.692829168 43270 95352 417 894 800 2899
1789360379.718275202 43270 95352 417 894 799 3100
1789360381.742836647 43270 95352 417 894 799 800
1789360383.769135237 43270 95352 417 894 972 800
1789360385.795272357 43270 95352 417 894 799 800
1789360387.820164916 43270 95352 417 894 799 800
1789360389.849100360 43270 95352 417 894 798 799
1789360391.876621370 43270 95352 417 894 1500 800
1789360393.901198049 43270 95352 417 894 800 3100
1789360395.927764237 43270 95352 417 894 3730 800
1789360397.956262166 43270 95352 417 894 2377 3127
1789360399.986698034 43270 95352 417 894 799 2900
1789360402.015702939 43270 95352 417 894 796 800
1789360404.046127545 43270 95352 417 894 800 3100
1789360406.070657065 43270 95352 417 894 799 2900
1789360408.099956096 43270 95352 417 894 799 800
1789360410.129758396 43270 95352 417 894 796 3100
1789360412.158954279 43270 95352 417 894 818 800
1789360414.189448505 43270 95352 417 894 796 800
1789360416.217725474 43270 95352 417 894 800 800
1789360418.245444766 43270 95352 417 894 799 799
1789360420.271448188 43270 95352 417 894 795 800
1789360422.298430421 43270 95352 417 894 763 800
1789360424.321568331 43270 95352 417 894 796 800
1789360426.346319066 43270 95352 417 894 800 799
1789360428.373870888 43270 95352 417 894 800 800
1789360430.400038155 43270 95352 417 894 800 800
1789360432.424250801 43270 95352 417 894 799 799
1789360434.451912672 43270 95352 417 894 800 968
1789360436.475404728 43270 95352 417 894 1624 3119
1789360438.503429985 43270 95352 417 894 3099 800
1789360440.529858854 43270 95352 417 894 796 800
1789360442.555220710 43270 95352 417 894 800 3100
1789360444.583559019 43270 95352 417 894 3455 800
1789360446.611124995 43270 95352 417 894 796 800
1789360448.635239636 43270 95352 417 894 2002 800
1789360450.661029843 43270 95352 417 894 2697 3063
1789360452.692543740 43270 95352 417 894 800 800
1789360454.720750329 43270 95352 417 894 800 800
1789360456.744092306 43270 95352 417 894 797 800
1789360458.773429545 43270 95352 417 894 800 800
1789360460.800176689 43270 95352 417 894 979 800
1789360462.826372835 43270 95352 417 894 810 800
1789360464.850462390 43270 95352 417 894 1549 3166
1789360466.879037797 43270 95352 417 894 795 3100
1789360468.905540167 43270 95352 417 894 799 3100
1789360470.931725354 43270 95352 417 894 800 3100
1789360472.960847876 43270 95352 417 894 800 800
1789360474.988559448 43270 95352 417 894 1745 800
1789360477.013816485 43270 95352 417 894 2617 3100
1789360479.042172292 43270 95352 417 894 804 913
1789360481.073206630 43270 95352 417 894 800 800
1789360483.094643380 43270 95352 417 894 801 3099
1789360485.119142960 43270 95352 417 894 882 3100
1789360487.147759100 43270 95352 417 894 799 3100
1789360489.172908332 43270 95352 417 894 859 3100
1789360491.200389019 43270 95352 417 894 797 3100
1789360493.228893077 43270 95352 417 894 2136 800
1789360495.253113771 43270 95352 417 894 892 3100
1789360497.278150520 43270 95352 417 894 799 3100
1789360499.305726723 43270 95352 417 894 2245 3100
1789360501.331479400 43270 95352 417 894 794 3100
1789360503.356673960 43270 95352 417 894 800 3100
1789360505.383679593 43270 95352 417 894 2102 3100
1789360507.409501199 43270 95352 417 894 1802 1799
1789360509.432404941 43270 95352 417 894 794 3100
1789360511.454669575 43270 95352 417 894 800 3100
1789360513.482544446 43270 95352 417 894 1062 800
1789360515.508304656 43270 95352 417 894 1122 800
1789360517.535544613 43270 95352 417 894 900 3100
1789360519.560864825 43270 95352 417 894 1064 3100
1789360521.586899826 43270 95352 417 894 1708 3100
1789360523.611712282 43270 95352 417 894 1245 800
1789360525.636087950 43270 95352 417 894 773 800
1789360527.662505780 43270 95352 417 894 1097 2900
1789360529.688897141 43270 95352 417 894 2360 3100
1789360531.716434051 43270 95352 417 894 908 3100
1789360533.742259298 43270 95352 417 894 800 800
1789360535.762247377 43270 95352 417 894 3100 3099
1789360537.786753262 43270 95352 417 894 799 2908
1789360539.809893874 43270 95352 417 894 800 800
1789360541.843390335 43270 95352 417 894 2100 800
1789360543.873008397 43270 95352 417 894 789 800
1789360545.902257269 43270 95352 417 894 805 800
1789360547.929026924 43270 95352 417 894 799 800
1789360549.955944433 43270 95352 417 894 755 2222
1789360551.982246501 43270 95352 417 894 800 768
1789360554.006762940 43270 95352 417 894 800 800
1789360556.036596831 43270 95352 417 894 798 3100
1789360558.064097368 43270 95352 417 894 895 3097
1789360560.088608455 43270 95352 417 894 3100 800
1789360562.114013104 43270 95352 417 894 800 1409
1789360564.140297890 43270 95352 417 894 1904 3099
1789360566.165448875 43270 95352 417 894 797 3099
1789360568.190679943 43270 95352 417 894 798 800
1789360570.214771407 43270 95352 417 894 1197 3100
1789360572.243268548 43270 95352 417 894 2862 3100
1789360574.270461430 43270 95352 417 894 785 3100
1789360576.298519208 43270 95352 417 894 800 3100
1789360578.323025497 43270 95352 417 894 894 3100
1789360580.351662844 43270 95352 417 894 812 800
1789360582.379266995 43270 95352 417 894 871 800
1789360584.403492429 43270 95352 417 894 800 800
1789360586.428332215 43270 95352 417 894 862 3100
1789360588.457605100 43270 95352 417 894 1066 800
1789360590.485703210 43270 95352 417 894 812 800
1789360592.514163707 43270 95352 417 894 796 800
1789360594.540947391 43270 95352 417 894 817 800
1789360596.567008231 43270 95352 417 894 939 800
1789360598.596087563 43270 95352 417 894 795 800
1789360600.624363859 43270 95352 417 894 3000 800
1789360602.653566638 43270 95352 417 894 799 800
1789360604.680874622 43270 95352 417 894 3103 1294
1789360606.708797137 43270 95352 417 894 3100 3100
1789360608.738297647 43270 95352 417 894 799 800
1789360610.768316848 43270 95352 417 894 799 800
1789360612.795232183 43270 95352 417 894 1484 800
1789360614.815173948 43270 95352 417 894 3032 1019
1789360616.841019442 43270 95352 417 894 1891 1735
1789360618.868839491 43270 95352 417 894 798 800
1789360620.895793769 43270 95352 417 894 858 800
1789360622.923479952 43270 95352 417 894 800 800
1789360624.945470690 43270 95352 417 894 800 800
1789360626.971244664 43270 95352 417 894 3383 800
1789360628.995152978 43270 95352 417 894 2005 800
1789360631.023396520 43270 95352 417 894 865 800
1789360633.045216241 43270 95352 417 894 1505 800
1789360635.072265858 43270 95352 417 894 820 800
1789360637.098093119 43270 95352 417 894 795 800
1789360639.126073342 43270 95352 417 894 1865 800
1789360641.149783413 43270 95352 417 894 1775 800
1789360643.177296698 43270 95352 417 894 797 1075
1789360645.203640636 43270 95352 417 894 1200 877
1789360647.228385208 43270 95352 417 894 828 800
1789360649.257981716 43270 95352 417 894 799 3100
1789360651.283040246 43270 95352 417 894 3317 3100
1789360653.313874960 43270 95352 417 894 797 800
1789360655.337985106 43270 95352 417 894 798 800
1789360657.364076429 43270 95352 417 894 842 800
1789360659.388171498 43270 95352 417 894 800 1078
