config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-wp,ZPOPMIN,5,562998.31,564869.356,28673.638824019694
tsan-dom_peeling-ea-lo-st-swmr-wp,LPUSH,5,256327.94,255663.786,3638.9655875646913
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_100,5,30289.71,30484.274,1115.8418244222612
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_300,5,10170.6,10186.698,56.129913771535435
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_500,5,6186.15,6202.166,37.06899283768059
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_600,5,5195.62,5177.23,28.431121152708904
tsan-dom_peeling-ea-lo-st-swmr-wp,MSET,5,69565.84,68922.406,2686.4287507730423
tsan-ea,PING_INLINE,5,538454.25,530889.718,15490.080405419774
tsan-ea,PING_MBULK,5,840712.56,814135.502,48421.42882309773
tsan-ea,SET,5,373162.25,369093.268,8812.547281896992
tsan-ea,GET,5,460558.94,461380.85,8344.52141291818
tsan-ea,INCR,5,467393.91,464906.744,11372.830909598993
tsan-ea,RPUSH,5,292871.22,290056.988,4701.344414693529
tsan-ea,LPOP,5,266572.88,266052.18799999997,2850.088155824302
tsan-ea,RPOP,5,522154.5,528877.05,11461.049988997482
tsan-ea,SADD,5,404875.78,404636.946,3426.2465106994155
tsan-ea,HSET,5,304365.09,310472.818,12738.892118735057
tsan-ea,SPOP,5,598712.12,582812.848,27934.964930197628
tsan-ea,ZADD,5,302432.88,303252.45,4356.9294829156925
tsan-ea,ZPOPMIN,5,577292.56,566388.05,20186.02423323371
tsan-ea,LPUSH,5,251875.14,247625.032,6451.598477770452
tsan-ea,LRANGE_100,5,29029.08,28677.87,992.9619737683812
tsan-ea,LRANGE_300,5,9794.71,9818.796,59.452265978682426
tsan-ea,LRANGE_500,5,5989.1,5985.444,21.590042380690143
tsan-ea,LRANGE_600,5,5011.2,5007.734,31.47190302476148
tsan-ea,MSET,5,68624.49,69745.55,2028.7502467405882
tsan-lo,PING_INLINE,5,524069.12,513835.88,30458.102654079576
tsan-lo,PING_MBULK,5,830247.25,804584.886,43453.11563724607
tsan-lo,SET,5,360521.78,364911.368,17077.576960668932
tsan-lo,GET,5,471464.66,470961.376,7451.497180817414
tsan-lo,INCR,5,470356.34,468137.656,10165.388917790116
tsan-lo,RPUSH,5,293731.06,291315.718,4689.518887430767
tsan-lo,LPOP,5,268759.47,265737.952,6596.5557952593645
tsan-lo,RPOP,5,532793.81,535603.118,17570.01551271283
tsan-lo,SADD,5,410524.41,412100.05,12216.975726359204
tsan-lo,HSET,5,319325.91,317635.088,19679.596102194788
tsan-lo,SPOP,5,562998.31,573821.988,25443.94384994822
tsan-lo,ZADD,5,326730.25,320380.876,11526.211779128926
tsan-lo,ZPOPMIN,5,543131.38,560249.276,27193.038578178974
tsan-lo,LPUSH,5,245665.92,247063.918,5042.454818649343
tsan-lo,LRANGE_100,5,27838.71,28267.646,933.1064868116607
tsan-lo,LRANGE_300,5,9743.22,9756.464,46.78334244151478
tsan-lo,LRANGE_500,5,5994.84,5988.362,36.425615574757394
tsan-lo,LRANGE_600,5,4996.92,5005.584,16.91352801753669
tsan-lo,MSET,5,70875.26,71057.864,1499.0106151825607
tsan-sound,PING_INLINE,5,524894.0,525948.35,14753.556082367055
tsan-sound,PING_MBULK,5,849276.75,825385.012,45565.39780567232
tsan-sound,SET,5,372606.34,371928.42600000004,7578.454952540127
tsan-sound,GET,5,458448.22,464266.056,13219.934389025168
tsan-sound,INCR,5,468927.81,462357.658,12584.735639824545
tsan-sound,RPUSH,5,286661.31,287715.162,11032.224883257684
tsan-sound,LPOP,5,261145.39,256810.648,7570.422106525508
tsan-sound,RPOP,5,529337.56,525070.1,18253.551765385284
tsan-sound,SADD,5,408013.06,405237.6,9109.00926673972
tsan-sound,HSET,5,297575.25,303774.124,11730.839229979667
tsan-sound,SPOP,5,583351.56,578813.648,24782.434272455404
tsan-sound,ZADD,5,306228.34,311366.868,10180.256421680657
tsan-sound,ZPOPMIN,5,572011.44,588998.638,25150.990145730262
tsan-sound,LPUSH,5,243956.11,242369.822,4634.491470773243
tsan-sound,LRANGE_100,5,27869.18,28102.06,1018.7063340580536
tsan-sound,LRANGE_300,5,9698.53,9711.494,50.974822020287874
tsan-sound,LRANGE_500,5,5952.05,5950.306,29.08789834278175
tsan-sound,LRANGE_600,5,4968.47,4976.336,27.77274977383422
tsan-sound,MSET,5,70239.58,70174.184,1303.745048957045
tsan-sound-wp,PING_INLINE,5,502990.47,511243.3,29094.647547937377
tsan-sound-wp,PING_MBULK,5,852896.88,845158.776,13943.580212234929
tsan-sound-wp,SET,5,358070.16,356999.744,12991.712268932442
tsan-sound-wp,GET,5,471464.66,478036.562,12211.600848982493
tsan-sound-wp,INCR,5,472355.03,467796.124,19601.313519382573
tsan-sound-wp,RPUSH,5,294755.69,290590.12,9540.653249204148
tsan-sound-wp,LPOP,5,270830.53,262051.86000000002,12744.562015106676
tsan-sound-wp,RPOP,5,536721.06,532892.774,18219.495846355927
tsan-sound-wp,SADD,5,407348.53,405800.02400000003,20835.052152109678
tsan-sound-wp,HSET,5,303718.28,307383.876,11349.827952065183
tsan-sound-wp,SPOP,5,591981.06,581864.3620000001,20897.35574380452
tsan-sound-wp,ZADD,5,316397.22,315017.01399999997,14035.356624152097
tsan-sound-wp,ZPOPMIN,5,574970.12,575189.574,18730.61085409069
tsan-sound-wp,LPUSH,5,250990.47,251676.514,7293.423380695789
tsan-sound-wp,LRANGE_100,5,28508.96,29114.636,1152.3794763358133
tsan-sound-wp,LRANGE_300,5,9997.18,9991.464,40.90826909073483
tsan-sound-wp,LRANGE_500,5,6090.8,6071.238,49.606649453475356
tsan-sound-wp,LRANGE_600,5,5090.21,5080.42,34.898217719534046
tsan-sound-wp,MSET,5,71189.49,70619.928,1980.880967971069
tsan-st,PING_INLINE,5,524618.81,526395.242,19050.489687264464
tsan-st,PING_MBULK,5,835796.12,811400.7220000001,49868.90399708542
tsan-st,SET,5,378098.28,366613.38800000004,18479.130370709274
tsan-st,GET,5,472355.03,472936.75,20127.05439726962
tsan-st,INCR,5,473248.81,471769.082,9906.194152315506
tsan-st,RPUSH,5,295748.09,292391.226,5959.668459422061
tsan-st,LPOP,5,266538.91,268072.624,4641.96669922675
tsan-st,RPOP,5,531305.38,534082.352,17180.94468923406
tsan-st,SADD,5,396845.72,402198.276,18665.76274359235
tsan-st,HSET,5,323142.12,321031.798,7179.987565122946
tsan-st,SPOP,5,562365.38,567986.8620000001,26867.59882675823
tsan-st,ZADD,5,328015.75,322828.024,18468.523733511553
tsan-st,ZPOPMIN,5,581994.19,570457.936,25192.136794343787
tsan-st,LPUSH,5,250299.72,248790.516,4684.034843650287
tsan-st,LRANGE_100,5,28979.51,28726.032,1384.3908092081515
tsan-st,LRANGE_300,5,9734.85,9735.776,83.8448217244215
tsan-st,LRANGE_500,5,5969.77,5968.332,27.116538680296124
tsan-st,LRANGE_600,5,4962.23,4968.076,35.79609447970525
tsan-st,MSET,5,70136.11,69174.896,3187.347073002876
tsan-stmt,PING_INLINE,5,518635.56,509743.398,17856.78433372932
tsan-stmt,PING_MBULK,5,729189.5,760910.824,53942.47864959563
tsan-stmt,SET,5,353140.84,353073.716,14921.949047275306
tsan-stmt,GET,5,458290.41,454844.80199999997,12292.83455171629
tsan-stmt,INCR,5,456825.56,452736.462,15100.587550726963
tsan-stmt,RPUSH,5,288830.5,286659.506,6363.489392890497
tsan-stmt,LPOP,5,264249.34,263651.88,5831.961016930753
tsan-stmt,RPOP,5,524894.0,523604.718,12728.030119265106
tsan-stmt,SADD,5,387020.5,387106.062,12577.239704753178
tsan-stmt,HSET,5,295640.66,294921.924,6061.966971588506
tsan-stmt,SPOP,5,561418.62,562923.21,23829.22423243569
tsan-stmt,ZADD,5,319325.91,315554.15,8702.920285510507
tsan-stmt,ZPOPMIN,5,544609.69,539367.1799999999,19431.59739655105
tsan-stmt,LPUSH,5,242827.19,243948.42,6750.336865249762
tsan-stmt,LRANGE_100,5,27126.8,26944.934,659.3708519717871
tsan-stmt,LRANGE_300,5,9077.29,9079.312,20.622380318479436
tsan-stmt,LRANGE_500,5,5532.55,5534.646,39.326502259926414
tsan-stmt,LRANGE_600,5,4628.72,4620.064,18.73225506979878
tsan-stmt,MSET,5,65076.52,66047.746,2180.3001646057805
tsan-swmr,PING_INLINE,5,534142.0,533111.012,5788.331837582388
tsan-swmr,PING_MBULK,5,835796.12,821184.762,40241.22904812948
tsan-swmr,SET,5,362481.16,366955.89999999997,10651.822036747968
tsan-swmr,GET,5,471748.12,478934.76,15528.118840284542
tsan-swmr,INCR,5,471686.94,473455.426,5407.815819832442
tsan-swmr,RPUSH,5,290490.12,289615.962,8456.368902757255
tsan-swmr,LPOP,5,260974.42,263894.338,6085.761647359358
tsan-swmr,RPOP,5,538454.25,539992.6259999999,6836.30131054283
tsan-swmr,SADD,5,406355.81,402687.362,13588.475260336238
tsan-swmr,HSET,5,320451.0,321107.056,13758.618041590533
tsan-swmr,SPOP,5,559534.69,563228.414,14477.073291550663
tsan-swmr,ZADD,5,317602.53,318933.2,11653.266496390608
tsan-swmr,ZPOPMIN,5,559534.69,571873.804,19338.34009683434
tsan-swmr,LPUSH,5,245485.03,248340.834,4278.008585385252
tsan-swmr,LRANGE_100,5,28177.64,28303.542,934.2050063663753
tsan-swmr,LRANGE_300,5,9771.43,9758.252,33.036707917104025
tsan-swmr,LRANGE_500,5,5980.16,5966.938,29.534881411646143
tsan-swmr,LRANGE_600,5,4980.31,4985.426,30.653842825981776
tsan-swmr,MSET,5,68904.21,68839.14,2706.9728370266325
