config,test,n,median,mean,sd
tsan-ea,LPOP,4,233621.655,228998.35,9672.810381590243
tsan-ea,RPOP,4,491472.155,488854.67,12331.086541077131
tsan-ea,SADD,4,344802.67000000004,344117.8275,12215.093489969338
tsan-ea,HSET,4,275251.07999999996,272535.0125,12408.238387733583
tsan-ea,SPOP,4,515698.265,514830.53,6632.6358656017555
tsan-ea,ZADD,4,275678.32999999996,275281.61,4536.572371684751
tsan-ea,ZPOPMIN,4,522018.625,520848.7575,11442.092105573402
tsan-ea,LPUSH,4,209038.89500000002,210148.815,4371.819515293375
tsan-ea,LRANGE_100,4,21262.495000000003,21269.6925,696.8878750738888
tsan-ea,LRANGE_300,4,8666.425,8671.38,74.39966801001263
tsan-ea,LRANGE_500,4,5341.035,5328.6224999999995,50.67643132331499
tsan-ea,LRANGE_600,4,4461.22,4458.88,37.123783032803814
tsan-ea,MSET,4,63010.4,62703.3,2938.437971099609
tsan-lo,PING_INLINE,4,469372.675,467169.20499999996,12883.54509837127
tsan-lo,PING_MBULK,4,720847.0900000001,699342.765,50160.08330383935
tsan-lo,SET,4,329967.875,328397.695,16702.118997932565
tsan-lo,GET,4,426555.235,426361.885,19739.441225223
tsan-lo,INCR,4,427500.86,427319.01749999996,9789.165525182669
tsan-lo,RPUSH,4,257318.84999999998,257073.19,11598.045610121831
tsan-lo,LPOP,4,224367.60499999998,222434.115,10876.621899059479
tsan-lo,RPOP,4,494466.79500000004,491777.3125,16086.11142424293
tsan-lo,SADD,4,345244.56499999994,342520.1025,17970.564799383053
tsan-lo,HSET,4,258927.55,262845.67,8359.715120955561
tsan-lo,SPOP,4,506720.685,504945.725,20439.287575386923
tsan-lo,ZADD,4,279756.985,275235.305,11709.403505719945
tsan-lo,ZPOPMIN,4,511037.34,512748.63,10428.455969375344
tsan-lo,LPUSH,4,219031.25,219227.36,1321.445989260758
tsan-lo,LRANGE_100,4,21918.135000000002,21637.98,900.6451732323153
tsan-lo,LRANGE_300,4,8546.505000000001,8515.442500000001,145.63318861097596
tsan-lo,LRANGE_500,4,5244.075,5230.1925,49.906123455276585
tsan-lo,LRANGE_600,4,4427.514999999999,4423.8225,34.7793975173043
tsan-lo,MSET,4,60987.055,61402.542499999996,2174.9100268497687
tsan-sound-wp,PING_INLINE,4,445027.39,443297.1575,35735.31583131955
tsan-sound-wp,PING_MBULK,4,753196.595,752244.3275,13018.702989280151
tsan-sound-wp,SET,4,321795.425,320494.7925,5117.7793927143475
tsan-sound-wp,GET,4,420863.72,425187.385,14731.787649783044
tsan-sound-wp,INCR,4,439556.32999999996,439443.3775,10188.636250641774
tsan-sound-wp,RPUSH,4,261964.995,260308.705,6025.952620648446
tsan-sound-wp,LPOP,4,224788.345,223839.98249999998,9172.194852470797
tsan-sound-wp,RPOP,4,481701.43500000006,480658.03,19864.59210938399
tsan-sound-wp,SADD,4,348888.78500000003,349449.97750000004,13559.319108156747
tsan-sound-wp,HSET,4,276432.25,275692.265,10178.084673943622
tsan-sound-wp,SPOP,4,497118.56000000006,496476.5375,33476.4109214487
tsan-sound-wp,ZADD,4,268635.81,272257.3825,7987.015912869147
tsan-sound-wp,ZPOPMIN,4,518159.68500000006,518391.98250000004,10500.049121841841
tsan-sound-wp,LPUSH,4,214370.49,214662.1075,6381.427012418543
tsan-sound-wp,LRANGE_100,4,21155.665,21396.7725,1076.070564240561
tsan-sound-wp,LRANGE_300,4,8673.494999999999,8679.4,32.834367158004746
tsan-sound-wp,LRANGE_500,4,5313.299999999999,5299.245,59.06414394537492
tsan-sound-wp,LRANGE_600,4,4479.98,4485.155000000001,18.55976382752042
tsan-sound-wp,MSET,4,60180.43,59613.65,5145.199607465843
tsan-st,PING_INLINE,4,464031.28,454375.28,22312.77902252429
tsan-st,PING_MBULK,4,710931.63,704546.41,41607.109407210686
tsan-st,SET,4,328256.095,328450.3675,18364.10552190219
tsan-st,GET,4,424489.485,424158.7425,23920.765124810692
tsan-st,INCR,4,428958.86,429657.43,5510.022268212703
tsan-st,RPUSH,4,260842.425,259610.6175,6804.153925470206
tsan-st,LPOP,4,232429.78000000003,230399.73750000002,7171.465422019762
tsan-st,RPOP,4,490363.75,489828.6575,12847.176052506326
tsan-st,SADD,4,372170.54500000004,369705.42000000004,19706.498019917184
tsan-st,HSET,4,275018.42000000004,273664.0075,12469.20217096072
tsan-st,SPOP,4,531167.375,527355.9525,8750.335520780032
tsan-st,ZADD,4,283633.02,284011.325,7470.5701945768515
tsan-st,ZPOPMIN,4,513918.875,519026.07,20470.81454424164
tsan-st,LPUSH,4,213572.33000000002,216646.915,9554.776851371254
tsan-st,LRANGE_100,4,22052.645,21800.6575,940.1613129094757
tsan-st,LRANGE_300,4,8572.185,8568.975,47.44912679210564
tsan-st,LRANGE_500,4,5270.95,5256.5199999999995,40.86082312762033
tsan-st,LRANGE_600,4,4440.225,4428.79,31.9729646211712
tsan-st,MSET,4,61950.75,61003.935,2650.5058105639646
tsan-stmt,PING_INLINE,4,451471.595,441101.265,34524.548778586024
tsan-stmt,PING_MBULK,4,716998.53,720839.78,17502.75232593052
tsan-stmt,SET,4,326999.285,323464.5325,8114.602563023338
tsan-stmt,GET,4,425344.68999999994,424043.415,14548.948990039344
tsan-stmt,INCR,4,426628.5,425684.68,4506.382397563092
tsan-stmt,RPUSH,4,268014.39,267974.68,2315.2159906727147
tsan-stmt,LPOP,4,236175.155,234035.495,5849.921257774893
