config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-stmt,HSET,5,279732.81,246549.26,51468.84686029161
tsan-dom_peeling-ea-lo-st-swmr-stmt,SPOP,5,482749.91,434064.56200000003,86561.73821387207
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZADD,5,296929.84,256657.922,59342.740821876614
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,5,483730.06,450051.318,74967.81328815632
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,5,241697.31,231268.55,26113.657747677742
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,5,26542.97,26535.57,51.62121608408723
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,5,9874.4,9870.794,123.41165111123006
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,5,6082.71,6093.732,110.91638954636053
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,5,5079.04,4830.718,547.4833403584075
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,5,68708.17,69076.358,2265.4915381148517
tsan-stmt,PING_INLINE,5,462741.91,465065.214,10979.543091200554
tsan-stmt,PING_MBULK,5,743827.5,743257.162,9279.329069254967
tsan-stmt,SET,5,345484.38,345298.79,4858.388458851359
tsan-stmt,GET,5,431847.38,434170.396,6860.598033326253
tsan-stmt,INCR,5,404258.47,405308.35,5419.479028592147
tsan-stmt,RPUSH,5,268765.94,270811.444,5569.5204332357
tsan-stmt,LPOP,5,239080.52,246859.672,13426.26295980084
tsan-stmt,RPOP,5,483044.66,484985.462,13069.92752954736
tsan-stmt,SADD,5,372661.81,347629.206,57935.97264206651
tsan-stmt,HSET,5,293334.88,291626.046,3989.4302503214667
tsan-stmt,SPOP,5,500622.25,497223.842,19130.60728426755
tsan-stmt,ZADD,5,293945.81,294919.474,3921.705855795426
tsan-stmt,ZPOPMIN,5,502453.34,490703.074,16827.262003388445
tsan-stmt,LPUSH,5,246455.03,244745.93600000002,3987.4855554133346
tsan-stmt,LRANGE_100,5,27177.57,27134.818,917.679686475624
tsan-stmt,LRANGE_300,5,9975.9,9940.752,101.11928485704352
tsan-stmt,LRANGE_500,5,6120.99,6137.394,80.01405832727143
tsan-stmt,LRANGE_600,5,5108.56,5107.418000000001,48.586607413977916
tsan-stmt,MSET,5,68154.87,64486.731999999996,12066.195598695142
