config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,4,8541.625,8532.247500000001,96.59246222316355
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,4,5168.04,5166.63,56.567698085273626
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,4,4334.655000000001,4321.425,42.97264750202567
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,4,62269.295,60689.4725,4500.918475277202
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_INLINE,4,492760.375,487201.8525,21321.548084025828
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_MBULK,4,693794.97,715885.2975,49732.30468339626
tsan-dom_peeling-ea-lo-st-swmr-wp,SET,4,342178.5,341841.95499999996,7552.87092215713
tsan-dom_peeling-ea-lo-st-swmr-wp,GET,4,428817.81499999994,427930.805,6783.2614616790415
tsan-dom_peeling-ea-lo-st-swmr-wp,INCR,4,424369.735,420345.5225,18180.380957547575
tsan-dom_peeling-ea-lo-st-swmr-wp,RPUSH,4,266249.89,265002.2275,6301.737333034295
tsan-dom_peeling-ea-lo-st-swmr-wp,LPOP,4,237228.985,239403.58000000002,9421.189221080322
tsan-dom_peeling-ea-lo-st-swmr-wp,RPOP,4,511526.78,507783.0925,17112.623341851817
tsan-dom_peeling-ea-lo-st-swmr-wp,SADD,4,367460.5,370153.7425,16493.547908305194
tsan-dom_peeling-ea-lo-st-swmr-wp,HSET,4,278595.36,285190.93,16101.941338971108
tsan-dom_peeling-ea-lo-st-swmr-wp,SPOP,4,528863.125,535482.6025,20165.7932652737
tsan-dom_peeling-ea-lo-st-swmr-wp,ZADD,4,285682.97,286391.33749999997,12799.184470039152
tsan-dom_peeling-ea-lo-st-swmr-wp,ZPOPMIN,4,544102.53,550956.4525,22235.352004591456
tsan-dom_peeling-ea-lo-st-swmr-wp,LPUSH,4,227581.655,226631.3775,3566.7514120590113
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_100,4,25190.715,25482.34,1004.9569441855033
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_300,4,9065.635,9026.2725,116.44314617729377
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_500,4,5558.535,5501.75,130.40305390084475
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_600,4,4523.5,4527.8225,81.07151837523863
tsan-dom_peeling-ea-lo-st-swmr-wp,MSET,4,63794.17,63242.2275,3342.311364035125
tsan-ea,PING_INLINE,4,499226.03,496363.9225,10569.564141613966
tsan-ea,PING_MBULK,4,712080.3400000001,720812.03,32497.92935405267
tsan-ea,SET,4,333955.25,334409.0775,16936.388537415278
tsan-ea,GET,4,439667.17,439857.735,19243.899477203173
tsan-ea,INCR,4,425338.625,423496.265,24263.930130579283
tsan-ea,RPUSH,4,263503.94,261414.71,8373.003293585873
tsan-ea,LPOP,4,233661.775,237629.2725,11443.371342118771
tsan-ea,RPOP,4,469596.56499999994,471324.3675,16175.82588358602
tsan-ea,SADD,4,372132.14,374646.275,24382.69686951589
tsan-ea,HSET,4,281814.75,280711.42,11177.00201909558
tsan-ea,SPOP,4,553100.28,552875.3275,19618.623592344335
tsan-ea,ZADD,4,289069.45,287450.0075,12555.221653830931
tsan-ea,ZPOPMIN,4,526140.625,524918.6775,4143.972830657168
tsan-ea,LPUSH,4,229719.49,225635.065,10542.617138356436
tsan-ea,LRANGE_100,4,24526.545,24307.54,1542.3184712416996
tsan-ea,LRANGE_300,4,8858.005,8806.65,141.7942883193816
tsan-ea,LRANGE_500,4,5401.4,5385.4775,56.1055519385856
tsan-ea,LRANGE_600,4,4451.025,4453.6325,28.073412540456857
tsan-ea,MSET,4,62256.815,61244.4825,4224.858751306566
tsan-lo,PING_INLINE,4,486651.485,486814.57,11823.631469485179
tsan-lo,PING_MBULK,4,744514.5,758146.735,53044.92114216309
tsan-lo,SET,4,344657.625,344565.61,10419.196580379863
tsan-lo,GET,4,438506.2,436130.5925,8793.146904703219
tsan-lo,INCR,4,426452.22,424829.43,6671.61837246906
tsan-lo,RPUSH,4,262549.735,263658.8625,4682.425296470296
tsan-lo,LPOP,4,238193.26,239678.575,6159.850706050691
tsan-lo,RPOP,4,475745.61,478047.3525,9987.832736529588
tsan-lo,SADD,4,359554.21499999997,364898.3325,22479.78752989358
tsan-lo,HSET,4,278036.75,278448.85750000004,12083.997804254393
tsan-lo,SPOP,4,509655.89,507676.445,17885.954739236986
tsan-lo,ZADD,4,302350.45499999996,300505.70499999996,14618.436866670583
tsan-lo,ZPOPMIN,4,490055.71499999997,494310.9375,23347.8405028736
tsan-lo,LPUSH,4,226269.265,226088.715,2703.774059748097
tsan-lo,LRANGE_100,4,24000.635000000002,23995.2925,264.1845621751336
tsan-lo,LRANGE_300,4,8633.465,8647.6175,77.39292059570634
tsan-lo,LRANGE_500,4,5300.514999999999,5301.8975,50.36658176145477
tsan-lo,LRANGE_600,4,4398.030000000001,4394.535,33.13904595287372
tsan-lo,MSET,4,61624.005000000005,62148.0925,2298.5804620587755
tsan-sound-wp,PING_INLINE,4,477176.185,476749.3425,26214.638908138535
tsan-sound-wp,PING_MBULK,4,740335.315,740297.5025,37327.48254839087
tsan-sound-wp,SET,4,327489.02,326941.65,4718.543515810786
tsan-sound-wp,GET,4,427591.375,427666.82,2631.122101702345
tsan-sound-wp,INCR,4,432074.515,428912.1625,7915.247884681703
tsan-sound-wp,RPUSH,4,270324.015,268525.2575,4951.252892331903
tsan-sound-wp,LPOP,4,247360.215,242846.85,10538.380058203118
tsan-sound-wp,RPOP,4,483916.42000000004,484297.21,25099.803452403106
tsan-sound-wp,SADD,4,379771.7,378383.6475,13344.048575904231
tsan-sound-wp,HSET,4,297348.845,293151.36,17610.16026065064
tsan-sound-wp,SPOP,4,524481.56,518700.975,33431.754967771274
tsan-sound-wp,ZADD,4,292919.345,293641.1275,3937.362662556198
tsan-sound-wp,ZPOPMIN,4,557707.72,545861.245,29433.933072382635
tsan-sound-wp,LPUSH,4,227503.885,227639.47749999998,2811.3915422719697
tsan-sound-wp,LRANGE_100,4,24598.375,24947.5625,1090.7591305561768
tsan-sound-wp,LRANGE_300,4,8830.18,8843.1275,53.58118038702216
tsan-sound-wp,LRANGE_500,4,5384.610000000001,5385.6675,82.37065673931889
tsan-sound-wp,LRANGE_600,4,4454.655,4453.9475,57.42667404322397
tsan-sound-wp,MSET,4,57937.565,59878.7925,4144.017973186372
tsan-st,PING_INLINE,4,478690.25,476042.72,12794.023838920526
tsan-st,PING_MBULK,4,712345.565,717032.4375,27177.563740203525
tsan-st,SET,4,327609.5,331475.165,15476.63305971188
tsan-st,GET,4,431208.05,430593.8225,8727.161914090875
tsan-st,INCR,4,426300.845,424618.1575,12406.508250829143
tsan-st,RPUSH,4,264635.45499999996,261987.34,7117.842773233084
tsan-st,LPOP,4,241391.75,239675.7225,4745.785297274303
tsan-st,RPOP,4,489376.825,488595.3425,22058.272501345742
tsan-st,SADD,4,371888.64,370124.14,11612.875226198998
tsan-st,HSET,4,298279.235,294105.0875,19811.56333823486
tsan-st,SPOP,4,516626.93500000006,513321.57,7063.778642516107
tsan-st,ZADD,4,280514.54500000004,282500.305,5078.216690456729
tsan-st,ZPOPMIN,4,518098.53,515181.3825,7541.99248526264
tsan-st,LPUSH,4,225073.39500000002,224687.47,4121.029126621975
tsan-st,LRANGE_100,4,24130.95,24349.255,720.162626332876
tsan-st,LRANGE_300,4,8550.1,8587.7275,194.34969743137378
tsan-st,LRANGE_500,4,5241.33,5253.4075,85.34450592549412
tsan-st,LRANGE_600,4,4365.35,4347.225,97.49940529733132
