config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,5,538164.62,531792.808,22576.197617205613
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,5,222420.62,221088.888,5810.504147466033
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,5,23859.89,23997.108,839.6668635357713
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,5,8495.2,8518.542,89.08861582716384
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,5,5165.62,5162.032,50.056331967094835
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,5,4317.13,4319.82,37.38805223597527
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,5,61689.46,60889.47,3923.480003880482
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_INLINE,5,491620.62,488085.60599999997,18570.444549562628
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_MBULK,5,695238.38,728784.376,51835.390686165636
tsan-dom_peeling-ea-lo-st-swmr-wp,SET,5,336737.81,332168.082,22598.749710453438
tsan-dom_peeling-ea-lo-st-swmr-wp,GET,5,426085.16,421979.994,14545.454095067984
tsan-dom_peeling-ea-lo-st-swmr-wp,INCR,5,423559.69,418992.256,16032.820710070953
tsan-dom_peeling-ea-lo-st-swmr-wp,RPUSH,5,263345.09,263706.098,6179.29433388392
tsan-dom_peeling-ea-lo-st-swmr-wp,LPOP,5,236066.08,236700.018,10154.572477153832
tsan-dom_peeling-ea-lo-st-swmr-wp,RPOP,5,508357.72,497508.23,27340.362199495445
tsan-dom_peeling-ea-lo-st-swmr-wp,SADD,5,371913.75,372902.57,15550.18022649417
tsan-dom_peeling-ea-lo-st-swmr-wp,HSET,5,279767.34,284106.212,14154.061320355015
tsan-dom_peeling-ea-lo-st-swmr-wp,SPOP,5,535571.75,538506.944,18727.723328168595
tsan-dom_peeling-ea-lo-st-swmr-wp,ZADD,5,284622.47,285924.426,11133.47987233685
tsan-dom_peeling-ea-lo-st-swmr-wp,ZPOPMIN,5,550907.5,554711.4,21007.291893884078
tsan-dom_peeling-ea-lo-st-swmr-wp,LPUSH,5,227840.59,227783.524,4022.2499318018426
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_100,5,25181.5,25422.172,880.6558839126658
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_300,5,9044.33,8997.522,119.59185160369385
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_500,5,5553.1,5508.938,114.07039085582183
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_600,5,4570.62,4541.054,76.18927929833684
tsan-dom_peeling-ea-lo-st-swmr-wp,MSET,5,62231.29,62445.12,3399.2919517746636
tsan-ea,PING_INLINE,5,499724.25,497487.326,9491.940883024405
tsan-ea,PING_MBULK,5,715628.06,733705.824,40290.6462817107
tsan-ea,SET,5,338804.88,337758.78,16469.16745650035
tsan-ea,GET,5,430300.22,437835.326,17268.365328916643
tsan-ea,INCR,5,429561.19,424709.25,21187.505565482454
tsan-ea,RPUSH,5,266359.97,263950.836,9205.436630338623
tsan-ea,LPOP,5,235067.67,237116.952,9976.242891430626
tsan-ea,RPOP,5,480061.41,473349.0,14722.047787666972
tsan-ea,SADD,5,371499.44,374016.908,21162.878917493006
tsan-ea,HSET,5,276061.81,279766.268,9907.60274318011
tsan-ea,SPOP,5,547291.06,543868.586,26349.09402584231
tsan-ea,ZADD,5,289397.75,287839.556,10907.975671584534
tsan-ea,ZPOPMIN,5,527662.44,529874.28,11647.719253396745
tsan-ea,LPUSH,5,227477.95,225011.968,9235.871991940998
tsan-ea,LRANGE_100,5,24561.99,24585.768,1473.4699861110166
tsan-ea,LRANGE_300,5,8833.21,8790.524,127.98224302613198
tsan-ea,LRANGE_500,5,5386.32,5381.965999999999,49.2191820330244
tsan-ea,LRANGE_600,5,4435.16,4448.0,27.38088110342706
tsan-ea,MSET,5,63780.22,61875.204,3921.2398108480947
tsan-lo,PING_INLINE,5,477540.81,481871.794,15066.647562597664
tsan-lo,PING_MBULK,5,734543.31,746440.188,52872.85652912816
tsan-lo,SET,5,341333.34,342864.312,9792.436747790081
tsan-lo,GET,5,437641.28,435038.612,7996.9795190228
tsan-lo,INCR,5,427724.66,425849.626,6211.83291573268
tsan-lo,RPUSH,5,264179.56,264284.314,4289.496227650742
tsan-lo,LPOP,5,236680.38,238318.65,6140.423484479705
tsan-lo,RPOP,5,476670.16,478404.114,8686.425957727397
tsan-lo,SADD,5,360781.81,372243.678,25471.08435292303
tsan-lo,HSET,5,279298.72,278618.83,10471.948503201302
tsan-lo,SPOP,5,510954.06,508909.31200000003,15733.096894730248
tsan-lo,ZADD,5,303995.16,301989.546,13087.510950712905
tsan-lo,ZPOPMIN,5,497735.31,504548.862,30543.685639575673
tsan-lo,LPUSH,5,225987.8,225315.576,2910.5867434642864
tsan-lo,LRANGE_100,5,23837.55,23910.77,296.75811227327915
tsan-lo,LRANGE_300,5,8595.94,8615.774,97.78696528679062
tsan-lo,LRANGE_500,5,5273.05,5292.13,48.78129457076729
tsan-lo,LRANGE_600,5,4389.54,4361.4,79.45620428890392
tsan-lo,MSET,5,60741.78,60576.332,4039.1533088284727
tsan-sound-wp,PING_INLINE,5,497735.31,480946.536,24565.985349569826
tsan-sound-wp,PING_MBULK,5,748278.25,746986.34,35618.93387732638
tsan-sound-wp,SET,5,329311.38,331173.914,10308.19006962084
tsan-sound-wp,GET,5,429278.97,429146.93799999997,4018.1897796358335
tsan-sound-wp,INCR,5,434033.81,430926.83,8202.608578053074
tsan-sound-wp,RPUSH,5,270391.34,269059.73,4451.346219869896
tsan-sound-wp,LPOP,5,247207.31,241944.49599999998,9346.887417473792
tsan-sound-wp,RPOP,5,480522.56,482311.93,22185.73378105737
tsan-sound-wp,SADD,5,376816.56,370145.27400000003,21746.303454255845
tsan-sound-wp,HSET,5,288563.03,288922.826,17944.10229713733
tsan-sound-wp,SPOP,5,524894.0,520382.06799999997,29195.753947142195
tsan-sound-wp,ZADD,5,291675.78,287141.98,14927.213728159379
tsan-sound-wp,ZPOPMIN,5,552733.75,539457.152,29237.464798531517
tsan-sound-wp,LPUSH,5,227374.55,225923.626,4544.081167104082
tsan-sound-wp,LRANGE_100,5,24383.4,24620.778,1194.260088033591
tsan-sound-wp,LRANGE_300,5,8804.54,8711.732,297.45099473694836
tsan-sound-wp,LRANGE_500,5,5345.13,5300.902,202.5207242975395
tsan-sound-wp,LRANGE_600,5,4408.73,4403.222,123.8497029467573
tsan-sound-wp,MSET,5,58294.32,59964.874,3593.983005633167
tsan-st,PING_INLINE,5,480522.56,477776.82,11738.858485523624
tsan-st,PING_MBULK,5,726541.75,726017.126,30944.92067124716
tsan-st,SET,5,321068.03,328620.082,14845.946343469317
tsan-st,GET,5,429745.69,421999.114,20651.09167346679
tsan-st,INCR,5,422486.47,419063.67,16422.628966511424
tsan-st,RPUSH,5,263970.44,259674.878,8045.8167276896
tsan-st,LPOP,5,241304.39,236294.038,8606.43996397872
tsan-st,RPOP,5,497983.06,490472.886,19558.920912966554
tsan-st,SADD,5,365249.84,365914.25,13775.341096501015
tsan-st,HSET,5,293300.5,289953.358,19507.891240073077
tsan-st,SPOP,5,516760.34,520415.68,17001.609041303996
tsan-st,ZADD,5,281261.75,284014.044,5549.616416206614
tsan-st,ZPOPMIN,5,518366.84,524240.118,21282.966952016366
tsan-st,LPUSH,5,224668.31,223812.87,4069.6175000668068
tsan-st,LRANGE_100,5,23957.84,24199.422,707.9726659412771
tsan-st,LRANGE_300,5,8540.29,8578.24,169.64349958073814
tsan-st,LRANGE_500,5,5208.71,5233.158,86.67741787801499
tsan-st,LRANGE_600,5,4354.58,4326.01,96.85030536864595
tsan-st,MSET,5,61657.75,61389.758,2090.6295962388945
tsan-stmt,PING_INLINE,5,465108.31,465401.012,21083.103170109258
tsan-stmt,PING_MBULK,5,711050.5,718379.288,66705.68889379018
tsan-stmt,SET,5,307833.78,308580.856,4255.889212665197
tsan-stmt,GET,5,396688.34,401141.376,13346.89376159973
tsan-stmt,INCR,5,398426.12,397640.282,11729.4012276531
tsan-stmt,RPUSH,5,253319.66,254052.46,6533.871571491895
tsan-stmt,LPOP,5,231585.17,228927.122,6381.979374341482
tsan-stmt,RPOP,5,463170.34,458288.938,32697.582286443117
tsan-stmt,SADD,5,350281.59,342090.592,16212.447859286105
tsan-stmt,HSET,5,271124.12,268905.79,6476.378202622199
tsan-stmt,SPOP,5,532153.19,536021.6680000001,12178.667458156917
tsan-stmt,ZADD,5,270099.34,271122.186,3775.3073494723462
tsan-stmt,ZPOPMIN,5,514633.75,515802.012,25547.737326718787
tsan-stmt,LPUSH,5,215057.61,213378.954,5398.058024936373
tsan-stmt,LRANGE_100,5,23102.09,23698.37,1134.3478378566258
tsan-stmt,LRANGE_300,5,8378.51,8351.548,130.93169715542544
tsan-stmt,LRANGE_500,5,5091.86,5073.162,69.9798411687252
tsan-stmt,LRANGE_600,5,4233.05,4234.24,75.90381841514947
tsan-stmt,MSET,5,59543.94,59259.772,731.7932566784141
tsan-swmr,PING_INLINE,5,479601.16,477030.088,13537.723586126664
tsan-swmr,PING_MBULK,5,764868.5,750300.262,50075.205106998015
tsan-swmr,SET,5,331933.66,335571.394,11787.521106525324
tsan-swmr,GET,5,435545.5,432196.794,9282.302423662455
tsan-swmr,INCR,5,424098.34,425316.606,3903.5828412728793
tsan-swmr,RPUSH,5,265410.97,265784.158,9676.07883886702
tsan-swmr,LPOP,5,243892.72,243514.16199999998,2007.0434817088562
tsan-swmr,RPOP,5,489695.56,492348.642,22477.958077187992
tsan-swmr,SADD,5,372737.22,376614.118,19684.63752797013
tsan-swmr,HSET,5,287733.09,296666.976,16141.83802003755
tsan-swmr,SPOP,5,525445.38,534711.524,22373.599069035157
tsan-swmr,ZADD,5,287319.91,283303.62,11293.748592006545
tsan-swmr,ZPOPMIN,5,530179.12,519847.24399999995,45236.63553392679
tsan-swmr,LPUSH,5,219830.36,219885.76,6964.3413057050875
tsan-swmr,LRANGE_100,5,23649.33,23732.788,349.4930689870691
tsan-swmr,LRANGE_300,5,8649.12,8625.48,53.89079837968653
tsan-swmr,LRANGE_500,5,5241.8,5237.46,24.462993479948487
tsan-swmr,LRANGE_600,5,4365.87,4368.068,26.146069876751856
tsan-swmr,MSET,5,61408.76,61745.904,2415.0496394753445
